index,Classify_1,Classify_2,ko,en
0075612931,기초과학,생명과학,신약 개발 실패로 하루아침에 주식 가치가 폭락한 신약 개발 바이오텍기업을 찾아보기란 어렵지 않다.,"It is not difficult to find, due to a failure to develop a new drug, a new drug development biotech company whose stock price plummeted overnight. ."
0075612931,기초과학,생명과학,"임상시험이라는 엄격한 과정을 통하여 안전하고 효과가 탁월한 점이 인정되어 신약으로 허가받아도, 적응증에 맞는 환자의 숫자 즉 잠재시장 규모가 커야 수익이 발생할 수 있기 때문이다.","This is because profits can only be generated when the number of patients suitable for the indication is large, that is, the potential market size is large, even if it is approved as a new drug because of its safety and excellent effect through the rigorous process of clinical trials. ."
0075612931,기초과학,생명과학,"명품을 똑같이 만들면 범죄지만, 바이오시밀러는 가능한 같게 만들어야 한다.",A biosimilar should be as identical as possible even though it's a crime to make a luxury product identical. .
0075612931,기초과학,생명과학,바이오의약품의 특성상 약리작용과 관계 없는 부위의 구조가 조금 달라도 무방하다.,It is okay to have a slightly different structure of the site that is not related to the pharmacological action due to the nature of biopharmaceuticals. .
0075612931,기초과학,생명과학,"그러나 약리작용에 영향을 주는 부분이나 체내 반감기가 다르거나 혹은 원조 신약보다 약효가 더 좋아도, 바이오시밀러가 아니라 신약으로 분류되어 신약 수준의 임상시험을 거쳐 신약으로 판매해야 한다.","However, it should be classified as a new drug rather than a biosimilar and should be sold as a new drug after undergoing clinical trials at the level of a new drug, even if the half-life in the body, the part that affects the pharmacological action, or the drug effect is better than that of the original new drug. ."
0075612931,기초과학,생명과학,사실 바이오의약품은 원조 신약과 똑같게 만드는 것이 쉽지는 않다.,"In fact, it is not easy to make the same as original new drugs in biopharmaceuticals. ."
0075612931,기초과학,생명과학,실험실에서 소규모로 같게 만들어도 공장 규모의 생산 단계에서 바이오시밀러의 구조가 변하는 경우도 가끔씩 생긴다.,"Tje structure of the biosimilar sometimes changes during the factory-scale production stage, even if the same is made on a small scale in the laboratory. ."
0075612931,기초과학,생명과학,대형 배양기에서는 세포가 자라는 조건과 환경이 달라지기 때문이다.,"This is because in a large culture medium, there are different conditions and environment in which the cells grow. ."
0075612931,기초과학,생명과학,그래서 바이오시밀러는 임상시험보다 안정적인 생산이 더 큰 진입장벽이 될 수 있다.,"Stable production can be a bigger barrier to entry for biosimilars, than clinical trials. ."
0075612931,기초과학,생명과학,대규모 화학공장처럼 실제로 산업적인 규모로 안정적으로 생산되기 전까지는 바이오시밀러 개발에 성공했다고 단정하기 어렵다.,"Until it is actually produced stably on an industrial scale like a large-scale chemical plant, it is difficult to conclude that a biosimilar has been successfully developed. ."
0075612931,기초과학,생명과학,예측 기관에 따라 다르지만 바이오시밀러 시장은 2020년에 30조 원까지 성장할 것으로 예상된다.,"The biosimilar market is expected to grow to 30 trillion won in 2020, although it depends on the forecasting institution. ."
0075612931,기초과학,생명과학,"애플의 아이폰은 중국의 폭스콘에서 제조하지만, 바이오의약품은 대부분 미국 내에서 생산된다.",Most of the biologics are made in the United States even though Apple's iPhones are manufactured by Foxconn in China. .
0075612931,기초과학,생명과학,값싼 인건비나 원자재를 활용하는 조립 산업이 아니기 때문이다.,Using cheap labor or raw materials it is not what this specific assembly industry does. .
0075612931,기초과학,생명과학,바이오시밀러 사업은 초기 설비투자가 상당한 장치산업임과 동시에 고도의 생산 및 관리 기술이 필요한 첨단제조업이다.,The biosimilar business is a high-tech manufacturing industry that requires advanced production and management technology and at the same time is a device industry that requires significant initial facility investment. .
0075612931,기초과학,생명과학,반도체 제조에 버금가는 복잡한 시설로 구성된 제조공정에서 생산인력도 대졸 이상의 고급 인력을 필요로 한다.,The production manpower also requires high-quality manpower with a college degree or higher within the manufacturing process composed of complex facilities comparable to semiconductor manufacturing. .
0075612931,기초과학,생명과학,실제로 반도체 공장과 바이오의약품 공장에서는 머리까지 흰색의 방진복으로 무장한 생산직 사원들이 근무한다.,"In fact, production workers armed with white dust-proof suits work all the way to their heads in semiconductor factories and biopharmaceutical factories. ."
0075612931,기초과학,생명과학,세포를 배양하고 단백질을 분리하는 공장에서는 반도체 공정에서 사용하는 위험한 화학약품은 사용하지 않는다.,The hazardous chemicals used in the semiconductor process are not used in the factories that cultivate cells and separate proteins. .
0075612931,기초과학,생명과학,과거 헬멧과 안전화로 몸을 보호해야 하던 공장과는 전혀 다른 환경이다.,"The factory where you had to protect yourself with helmets and safety boots is in the past, and it is a completely different environment now. ."
0075612931,기초과학,생명과학,바이오의약품을 생산하는 공장에는 10명이 생산에 투입되면 100명이 생산관리나 품질보증 및 의약품의 안정성 등을 관리하는 업무에 종사한다.,"In a factory that produces biopharmaceuticals, 100 people are engaged in production management, quality assurance, and management of drug stability if 10 people are put into production. ."
0075612931,기초과학,생명과학,그래서 특히 우리나라와 같이 생산거점을 해외로 이전하여 발생하는 제조업 공동화에 고민하고 있는 나라의 대응산업으로 적절하다.,"Therefore, due to the relocation of production bases abroad, it is particularly appropriate as a counter-industry for countries such as our country that are struggling with the hollowing out of the manufacturing industry. ."
0075612931,기초과학,생명과학,"최근 삼성토탈과 종합화학을 한화그룹에, 삼성정밀화학을 롯데그룹에 매각하여 두 차례의 빅딜로 화학산업과 결별했지만 바이오시밀러 사업에는 본격적으로 진출하고 있다.","Recently, Hanwha Group bought Samsung Total and General Chemicals and Lotte Group bought Samsung Fine Chemicals from them, and in turn broke up with the chemical industry through two big deals, but is entering the biosimilar business in earnest. ."
0075612931,기초과학,생명과학,삼성바이오로직스를 중심으로 미국의 바이오젠아이덱과 합작한 삼성바이오에피스 그리고 영국의 글로벌제약회사인 아스트라제네카와 합작한 아키젠바이오텍이 빠르게 바이오시밀러 사업을 추진하고 있다.,"Many are rapidly promoting the biosimilar business with our focus on Samsung Biologics, Samsung Bioepis, a joint venture with Biogen IDek of the United States, and Archigen Biotech, a joint venture with AstraZeneca, a global pharmaceutical company in the United Kingdom. ."
0075612931,기초과학,생명과학,2015년에 엔브렐의 바이오시밀러인 브랜시스를 유럽과 미국에 허가를 신청하였다.,"In 2015, an application for approval in Europe and the United States was put forward for Enbrel's biosimilar, Brancis. ."
0075612931,기초과학,생명과학,최근에는 바이오시밀러의 생산 규모를 2020년까지 40만 리터 수준으로 공장 증설을 할 계획까지 발표했다.,"Plans to expand the production capacity of biosimilars to 400, 000 liters by 2020 have even been announced recently. ."
0075612931,기초과학,생명과학,"이미 10대 바이오의약품의 하나인 레미케이드의 바이오시밀러인 렘시마를 생산하여 유럽에 판매하고 있으며, 미국 FDA의 판매 허가를 기다리고 있다.","A biosimilar of Remicade, Remsima, is already being produced and selling as one of the top 10 biopharmaceuticals, in Europe, and is awaiting approval from the United States FDA. ."
